"","V1","V2","V3","V4","V5","V6"
"40",-0.546882220997891,-0.309306321558535,-0.733739971022369,0.332371391691219,-0.0461386680287527,-0.462031940019953
"41",0.388554287090373,-0.0369199710951116,0.252475232439345,-0.252266286227394,-0.424477517973293,0.195841811300616
"42",0.234882531422462,-0.435805160172919,-0.338370547992031,0.505145763199759,-0.0934154216500111,0.43064689369362
"43",-0.160908561152042,-0.415421742088775,-1.40410237523203,-0.0141368164027804,-0.0746648451895654,0.165998988832644
"44",0.494656219360312,0.506701630319193,0.569615277641442,0.108995211740937,0.0979652047122794,0.141663325856654
"45",-0.377869399756985,-0.489615196124446,-0.501506319103295,-0.0835645375178776,-0.0512522054221756,0.366105687141
"46",-0.0239829036888243,0.196956566719213,0.266710048008745,-0.149356327749285,-0.18237336711058,-0.140415870260268
"47",0.397927379001966,-0.0429566077496191,0.5178984335571,0.283616608182881,0.129272148645121,1.15291965065314
"48",0.351526003541487,-0.106805942103949,-0.191649232792093,-0.155679300639756,-0.0398364173800319,-0.025754121543039
"49",-0.242186491969651,-0.431534739959686,-0.00878189771533962,0.062749098673003,0.0755933915127689,0.222035392797811
"50",-0.558916940634963,0.187503529554876,-0.15833727716784,-0.503383582702308,-0.121827417120843,0.351287246822316
"51",-0.00891805183546259,0.405639324256766,0.0939181390347733,0.523127789525201,-0.201588847598745,0.361223456438889
"52",0.779289144839844,0.639758439083163,0.686475272790699,0.344817644445767,0.0708735749039811,0.0207992872571695
"53",-1.37796024484641,-0.359255191861509,-0.915007550350148,-0.355520290976175,0.17166623282278,-0.33434222486755
"54",-0.25823704715223,-0.444792891039805,-0.00095062883130527,-0.296833935228796,-0.207152361263952,-0.685539955348704
"55",-0.450726507401444,0.0262452677634203,0.0374921083207967,0.443074151861238,0.205168948582135,-0.205611292987562
"56",0.79336464833691,0.646352676149312,0.596219948814597,0.0815955690481986,-0.269192422455399,0.0476285775321854
"57",-0.768191550686695,-0.458195450091779,-0.293521792300729,-1.30138302078671,-0.930272327539974,-1.08761843794268
"58",-0.274460524491434,-0.286289105387565,-0.314316770057909,0.177813670927022,-0.226383096050906,0.393367481710639
"59",0.38993674220503,0.225976853318948,0.0193704191145086,0.273840148357365,0.110588459092727,-0.00194927543823231
"60",-0.183459080206595,-0.385904431121903,-0.0311564200487478,-0.527470928316387,-0.222039712079974,-0.1855683852939
"61",-0.497778146945604,-0.280571300081842,-0.402975460444218,-0.139497954616098,0.552090251982066,0.44160787225242
"62",-0.0785301532930818,-0.713416746885291,-0.695946679525693,-0.483639518269932,0.0605038786470332,-0.0635160515192784
"63",0.0836777084023753,0.479153193729601,0.251946477727374,-0.0199348782553808,0.489854934889967,0.154546349785902
"64",0.290156758200191,-0.548306380275727,0.375334301794753,0.170022393862475,0.12799348178537,0.366609293328116
"65",-0.954658306490577,-0.289155039644694,0.155992961637667,0.344373797164748,-0.0717411195619595,0.316134704332051
"66",-0.130748880692135,-0.446855162870767,0.0470878628461303,-0.426103008556821,-0.194468441073445,-0.35989912897533
"67",-1.02602189935239,-0.725467657717827,-0.821587417506348,-0.0997023026474432,-0.100317821766775,-0.433822019543629
"68",-0.413716945415001,-0.581929790324652,-0.436383735842475,-0.457953685500755,-0.336062575472513,-0.358526828703937
"69",-0.270626665694971,-0.0506641661960163,0.0976359048040736,0.309302368823305,0.0600798307989885,0.222838714717474
"70",0.218498665209042,0.0132291477280382,-0.627530682674705,-0.419555461606283,0.502748246756146,0.00938509950525249
"71",-0.440282589437678,-0.368629202499787,-0.197280266615884,-0.59526679367456,-0.382637736029148,-0.370334189093245
"72",-0.0878534917868124,-0.594441052904613,0.471049984317212,0.483230297325657,0.306002579301573,0.411154838298958
"73",-0.241710362286216,-0.263136688433685,-0.132616593675985,-0.347643110545369,-0.464864215723514,-0.00452827898878765
"74",0.385956196885732,0.350493590748681,0.534435774775139,0.446146924450659,0.762147727146249,0.135100161335159
"75",0.026724796541726,0.372824789543943,0.339830421895961,0.20817534103233,-0.252287194421174,-0.308256717640951
"76",-0.372462929096946,0.538671973829143,-0.28384680098632,0.548619593288399,0.355613279031001,0.25843678490462
"77",0.432789028663415,-0.181274568249061,0.0450711984351293,-0.274766397386856,-0.00666374290732993,0.218102373472645
"78",-0.0520057533968056,0.10512028586699,-0.0987509948099002,-0.486664023965256,0.220984754119916,-0.180865150804796
"79",-0.274143006026218,-0.179656701724635,-0.111471526152226,0.8559662515568,-0.271486093328909,0.188456804115465
"80",-0.650700506562901,-0.116937319083751,-0.650110154485991,-0.298463681549987,-0.173224830796664,0.402845471171931
"81",-0.294956093153755,-0.702728573305159,-0.4997827019528,-0.823788795762658,-0.441066243668332,-0.249964626532373
"82",0.715246003073958,0.724841512922197,0.117565706796041,0.239563623026694,-0.0872333935712105,-0.00256075238555964
"83",-0.712128444496769,0.125798197919935,-0.0967982093236657,-0.206258298606307,-0.862387769052456,-0.297803875436108
"84",0.258608039579967,0.475911404829576,-0.0400969694871884,-0.975574162836624,-1.22824840521666,-0.812375295973346
"85",0.533659350920128,0.00666955926221185,0.534619090090285,-0.268783708546443,-0.352648250551937,-0.151399716835881
"86",-0.0488742672039191,0.654961145976054,0.784961465248361,-0.46993413215233,0.47949599115693,0.540996323074894
"87",-0.0782423761807065,-0.0819989665250368,0.386857823317999,-0.438650789668044,-0.475779126101107,0.100200319588761
"88",-0.575163240150764,-1.40095248556117,-1.08005591712381,0.218902782310226,0.146673147433047,-0.0869891388402269
"89",0.224703994862603,-0.36430740712972,0.282686571821932,0.318134221179478,0.971378563307988,0.799515406863077
"90",-0.638941823684653,-0.0299906124138173,-0.141913741651258,-0.220832768847116,0.00518170229287655,-0.475225392479643
"91",0.742692544321404,0.80102654832289,1.21526799318071,-0.228623649961481,-0.291883467900173,0.440251420359342
"92",0.78612762683281,0.463927351220691,0.408770600777865,0.0409274921371274,0.190332726441134,0.50159931192843
"93",-0.202149821998627,-0.417156446297144,-0.132320297064841,-0.250567162183845,0.175310047787611,-0.0304796887925359
"94",0.96430981870223,0.0294867202799211,-0.0159026470133169,0.607505862284254,-0.337977433410571,0.345842435275995
"95",-0.92061786692595,-0.467239551043878,-0.0667228113920973,-0.123783343497814,-0.0769414126646037,0.11809503562047
"96",-0.161964223728982,0.389277039669857,0.548393799502463,-0.58403106172399,-0.705326335366719,0.0702871533378293
"97",0.266137853148,0.593394200479211,0.0271802220975033,-0.307090526535292,-0.368773582149354,-0.500605739433698
"98",0.6783470738543,0.271939605114906,0.542809467072408,1.33563636993,0.164881676332816,0.369989151357349
"99",-0.718547194420157,-0.433118923713214,-0.35444319650512,-0.0462511323032529,-0.109669578370009,0.0858042494542841
"100",0.302247229161584,-0.364127030578305,-0.313339904169228,-0.259342571592837,-0.36601221331861,-0.147315590434563
"101",0.451106761497301,0.35371503460989,0.0648595417885903,-1.11539708307689,-0.275446962964842,-0.483066071490339
"102",0.0144261553141521,-0.00978593018506266,0.49182020558664,-0.272153720313557,0.598731231465237,0.328958975898916
"103",-0.574175953299957,-0.354455767939275,-0.14417780504232,0.0237464438226859,0.456556234915913,-0.0249684329739503
"104",0.405937322246225,1.67464417126916,0.800487244712156,0.0519965441212323,0.498491231286958,0.0465644694644489
"105",0.240611818132192,0.706834918850381,0.728817833032606,-0.0681126357415298,-0.238611586344779,-0.150757746019368
"106",0.113722880470998,-0.0381149413734854,-0.304628006344065,-0.478911409914392,-1.27281247937874,-0.546088432186696
"107",0.0942242876664548,-0.751510520342825,-0.112550973932457,-0.048649612437446,0.674356117137312,0.477477355455016
"108",0.627932108327156,0.405175409599519,0.341634415255737,0.806144553071917,0.909443309406557,1.00654959109211
"109",-0.896862283864846,0.0586714287454406,-0.463550765828553,0.361471506846296,0.333528187947309,0.313241517557956
"110",1.22600378643528,0.544313464775316,0.782971002335071,0.352035228912128,0.552259799327728,0.491558241994032
"111",0.00440138562134929,0.0746132785927767,-0.294283279456854,0.225352172024016,0.108362414565759,-0.177000871434519
"112",0.217628994376483,-0.41499511004874,-0.0952908571284221,0.227520699174742,0.455885705005007,-0.322031180755419
"113",0.548458857881744,0.397494368954235,0.667327299899458,1.06836627198749,0.0692087938142413,0.615440320655514
"114",-0.316105937389344,-0.0492325003665881,0.0508313154069653,-0.16519532561908,0.469109930858107,0.44580973526462
"115",-0.24673170065953,0.603180257966441,-0.627237350796151,0.366987226360413,-0.342007912905413,0.961360390322646
"116",-0.749400817282326,-0.521100145231149,-0.815937770936776,-0.0107750644553483,-0.469525165815105,0.357418140169044
"117",-0.516129343560163,-0.546251377405441,-1.07886617203707,0.465299009382182,0.0198101105168066,0.442668461809271
"118",-0.388952493576237,-0.683091502064328,0.29929096675768,-0.752428299398006,-0.718982924293673,0.124726209117067
"119",0.0657255260360553,0.57664088181304,0.0550883602268948,-0.398914668020095,-0.00659838058022741,0.0688181044612311
"120",-0.886799540497072,-0.515275721541973,-0.473456355150314,-0.412167853999813,-0.150983419947945,0.0882304028171307
"121",-0.64623304416592,-0.341390453860213,0.149602663692912,0.108024690431298,0.146039382015358,-0.237983235888644
"122",0.036702808665853,-0.425840843255513,0.385428313162026,0.252518409321096,0.0158859012161361,0.368999435846796
"123",0.100398638506134,-1.06237114277424,-0.4266135602052,-0.518574981997975,-0.900784810754252,-0.412288274280997
"124",-0.455916409403664,-0.671872139236357,-0.289625669320519,-0.0771941699340972,-0.227632768298853,0.070877305767132
"125",0.12886400727169,0.727877981897518,0.182670109868197,-0.495318453603411,-0.54521297912202,-1.19972404231422
"126",-0.479436138706032,0.374724924653195,0.986439146964867,1.40251456166921,0.950400853520519,0.988618802773575
"127",1.17315054737895,0.870664831843989,1.4892695910845,0.123324734947348,-0.14055382505166,0.00628841222748952
"128",0.0697324613699008,-0.0001021369498506,0.163464442292836,-0.290473843433104,-0.0501612970075507,-0.245307145941707
"129",0.141976303177518,-0.719980887026993,0.0571435743522907,-0.560410491318499,-0.0999859972742648,0.0637106243696318
"130",-0.922684496243775,-0.340030772083061,-0.451434429372963,-0.604276734864535,-1.12666966650078,-1.02451060466974
"131",0.00479263546912423,-0.148303646972957,-0.889989616092971,-0.175790593123883,-0.421490920079461,0.566320299134097
"132",-0.337206234535001,0.351430286219548,0.309899077183583,0.841750525704896,0.414779952285619,0.24004044550761
"133",0.670905867334744,0.619095925079296,0.0990665159035836,-0.0555921435727044,0.488330604349499,-0.371355523513286
"134",0.12594690143612,-0.228824233536253,0.894448956338865,-0.465356246684676,0.659473314171303,-0.26571597397191
"135",-0.340145457580567,-1.21354534282366,-0.58958453894011,0.043315018139299,-0.0339357327861066,0.177000658924511
"136",-0.112921281971501,-0.289050542254574,-0.298275326225982,-0.21906502956353,-1.06125354580801,-0.397937202466302
"137",-0.210763501910066,-0.0982900249310711,-0.800971009412984,0.106298333879992,-0.147538819836718,-0.64979182520498
"138",0.811384728340567,0.277491030616952,0.404382164041627,0.732293144444552,0.532116972289517,0.464109088570739
"139",-0.296679391959851,-0.309590897086852,0.349383635028977,-0.233918186360051,-0.00151342364065461,0.508402228592712
"140",0.139247083006499,-0.178683172387868,-0.482137373372355,-0.0702704911366215,0.170322954970228,-0.153718363378844
"141",0.162136771813549,-0.337689788526931,0.820697679630953,0.12289445145411,0.503137163814106,0.666318118485153
"142",0.584839822178701,-0.0210504658573462,0.126878481505113,-0.0633434749951802,0.19237282609996,-0.264697405420976
"143",-0.418981545230533,0.608213791079336,-0.456997988184865,-0.350115201404857,0.21853038912089,0.248580708288996
"144",-0.319895702003028,0.0149597395019326,-0.510371857625814,-0.198781380903652,-0.228827840331011,-0.955818453822438
"145",0.309120197363313,0.189843102460996,-0.0761837695925582,0.457374618564074,1.09308706769624,0.18066813073085
"146",0.491799264280402,0.165368835526539,0.114801157670922,-0.725385407416123,-0.823043253979191,-0.987411951517319
"147",-0.324929351656884,0.0916071413463843,-0.191934625872981,0.437202594090519,0.549751452237039,0.428881303417243
"148",-1.05379459159121,-0.60022124771077,-0.0858065696418289,0.267927251840874,-0.10623465667574,0.291537169542046
"149",0.89047772681006,0.135594681114691,1.0539934879354,0.743313626141305,-0.107267549778517,-0.123575151035497
"150",0.361992825655271,-0.242668887564756,0.163315886827504,-1.25941748147255,-0.60271027259683,-0.429246215971085
"151",0.199678852191694,1.13219843797241,0.392188632412369,-0.978980931783299,-0.697210392540959,-1.05107823722285
"152",0.10982140670819,-0.456577715353594,0.610479882526509,-0.864567493504336,-1.15918650982219,-0.493019431085641
"153",-0.351229350530792,0.0703350982884807,0.447254139240017,0.433155214368125,-0.655039871066839,-0.266466053594439
"154",-0.0703323086005915,0.604974495647514,0.326644462579801,-0.259580843215741,-0.273767893630609,-0.230675226783709
"155",0.2583479309038,-0.0864866920303903,0.0699921518168787,0.110241451915136,0.488675724587422,-0.0624186371551816
"156",-0.483482773547442,-0.0712896106249073,-0.326146712193173,0.744879692547598,1.14966252854759,0.772533021759524
"157",0.744819790658109,-0.098210784561685,0.119073852966199,0.210084748270306,0.0564806619680408,0.133441583778715
"158",0.250722073303123,-0.182487399431889,0.282184473335509,-0.441299490848262,-0.578922029918119,-0.705455603618162
"159",0.191522794599823,0.203169120308843,0.193710965120711,0.471548282756941,-0.466450615952066,-0.160974827551079
"160",0.280033159826422,-0.629127742380851,-0.624691373043724,-0.0844029869185418,0.509006989997311,0.177078947612119
"161",0.259158161459348,0.556630941100527,0.255809845134396,0.0543879802011664,0.359928561707089,0.260560423203863
"162",0.272937295049026,-0.718867133998008,-0.182462270870079,0.302831323312694,0.563565753182958,-0.110779285544632
"163",-0.579731750334919,-0.575151257565198,-0.343284504418356,-0.124855056193705,-0.0299789476871582,-0.0045570120397958
"164",0.61183838414399,0.106999497128511,0.647169266721963,0.156570527425222,0.24820173346917,0.467566709369575
"165",-0.904619546063946,-0.752015864233262,-0.669843703985998,0.438374640613518,0.877960983963392,1.01337406708084
"166",-0.0652500313651845,1.06764033443868,-0.0859187822828855,-0.500465001001551,-0.49602982981207,-0.0774593804418631
"167",0.460680481570356,0.0806482216584399,0.532433685989239,-0.813878832963096,-0.182739005921909,-0.277731472406205
"168",0.176854076220546,-0.729330998313811,-0.360360855927145,0.349307672602506,-0.0675583233635617,0.29165546383129
"169",0.749748686620415,0.0327102782595222,0.484439821100185,-0.797175325051292,-0.607417625697241,-0.884197131218759
"170",-0.820659785843795,-0.667534444282482,-0.0706321972142925,1.21820453807269,0.0800596699174697,0.352600599643429
"171",0.461056394507541,0.393956219098338,0.399699316750799,0.0528636530790889,-0.0316978881814136,0.218203454385628
"172",-0.431052597965491,0.0476730708227255,-0.193529630776541,-0.306869961693578,0.505127703438685,0.00799425145262073
"173",-0.558126366513399,-0.691508393929409,-0.634127178288751,0.3216292492503,0.463065586371143,-0.501946722787333
"174",0.358730383570649,-0.296115040254791,0.0109856894189632,0.760493689092026,-0.32571441619808,0.276782904414193
"175",-0.133307857854814,-0.367119659023983,-0.444869232761679,0.243356963404375,-0.608931775809361,-0.634868300769958
"176",-0.305229970913323,-0.515022398144271,-0.542205526198796,-0.973381217279356,-1.35418498610218,-1.03495061748342
"177",0.130860636285445,-0.221467284848108,-0.929611362836928,1.04758650507606,1.34603221646861,1.33064544942777
"178",0.0679587636046218,0.340811210805907,0.440733014704706,-0.129475622908985,-0.304349257285141,-0.342370574601134
"179",-0.0421824257222493,-0.493101925401641,-0.848392137706022,-0.340239120899735,-0.704149744474159,-1.26662543715577
"180",-0.238114566455619,-0.396923650358488,-0.854953596044574,-1.17868588996517,-0.237696288905303,-0.614989261287554
"181",-0.542397234460565,-0.234629918757302,-0.619873549469212,0.00834026593024501,0.383472484597291,0.365181154191197
"182",-0.0732108206627604,0.174398248176325,-0.230739508960671,-0.142390328922664,0.420664606184464,-0.446251676447629
"183",-0.660706667356768,0.440276172033984,0.0128033960215965,0.208524669638269,0.126892021353928,0.689571659376701
"184",-0.00185257486693596,0.207552405546047,-0.060723576922716,-0.150978429816052,0.0236396245576666,0.572324030483526
"185",-0.541598211831096,-0.198420371318262,-0.369783937021022,-0.166252883467539,0.582106666316058,0.386050397601757
"186",-0.215669396246646,0.0564502454878329,-0.124473201035418,-0.194814576086877,0.222795315904227,-0.4691585282362
"187",0.282847836795308,-1.08230108565926,-0.680504622346486,-0.538883109270044,-0.746511226578346,-0.396009764129857
"188",0.0133819096193326,0.135686771445831,0.0447166605518528,-0.344667538565324,0.27869044870145,-0.0835889284407172
"189",0.10213144232844,0.128379611806063,0.0211462478604407,0.127033311983113,-0.601955458604666,-0.347241819200058
"190",0.523376016903179,0.137444687026837,0.912469183621976,-0.303671080589319,0.0142160045704911,-0.381513108642421
"191",0.896187650648581,1.21445604136931,0.636495347571013,0.338344101147378,-0.522286555324269,-0.163144157227819
"192",0.762981294220246,0.463663704756066,0.760656036718918,-0.272622903202889,-0.232560807292323,0.11682171824101
"193",0.479249646708331,0.00919993247059919,-0.311547389542889,0.695382231405644,-0.0868319239891795,0.614343540062688
"194",-0.591875541374962,0.122544219460302,0.227917114838313,-0.0703511403866858,0.359313604598593,0.646594243462792
"195",-0.25390593727178,-0.379160286619638,-0.0113428294373371,-0.524636418571587,-0.113364244725883,-0.223914519550682
"196",-0.28922681284757,-0.136764093742419,0.0712018550960094,0.679231293324924,0.362745290064038,0.860272812322758
"197",0.138299609572936,0.31471156089533,0.0987023387007704,0.307318699450106,0.31166194242649,0.324825467391001
"198",0.764750421760309,0.265377190677111,1.16778473747247,-0.240238612910607,-0.549363388397904,0.720753305637717
"199",-0.0482486493918074,-0.194429176337638,-0.198068651035775,-1.00647857864294,-0.831860203505233,-0.366380039628679
"200",-0.0392267943246448,-0.433992363321564,-0.303546209591091,0.805981530053895,0.742950577751599,0.99385190336982
"201",-0.110321644968052,0.341710755912784,-0.392673528032947,-0.134412343217224,-0.0888578931354807,0.46452199382749
"202",-0.0133815882564072,0.116155391276745,0.026469671086863,-0.640231247419703,0.0177212850144229,0.0975365864326517
"203",-1.1933696966494,-0.771517927448407,-0.757946363507971,-0.739824167483731,-0.274419161082882,-0.4929911152068
"204",0.431803687880548,0.879203315275967,0.444190309930146,-0.588438883009311,-0.421058961076747,-0.626495330936802
"205",-0.0383707407429709,-0.0100740247027402,-0.141955307014684,-0.123743866538555,-0.433484543155162,-0.309390810641991
"206",-0.216143352727544,-0.589486312962037,-0.638204865005112,-0.706268628861168,0.20790260190074,-0.586670838818004
"207",-0.549261263623655,-0.811048199915616,-0.168884969289051,0.510724026777206,0.279478914936828,-0.0414263423100887
"208",-0.498512447214601,-0.752193610472867,-0.499107932237607,-0.195132188495148,-0.149937793744089,-0.217295907286189
"209",-0.134162065344703,-0.135601485608223,-0.458049198092,-0.028160952091822,-0.462086882664564,-0.142547563968671
"210",-0.376088717156916,-0.375371287286181,-0.569839654755404,-0.00151740149362706,0.419274970140818,0.160799799353418
"211",0.729237888866168,0.20188067797017,0.253174506040578,-0.127775245400773,0.122216099521424,-0.174806640110649
"212",0.370834737216411,0.280499286963535,0.383068773154711,-0.844762771931919,-0.0607677608145948,-0.460631615002329
"213",-1.06526531287377,-0.257470511397016,-0.260754015091114,0.00676680947976718,0.356912901013534,0.884784864835942
"214",-1.32964810440201,-0.98110440965858,-0.552775062958801,-0.41101655522717,-0.0463850243196305,-0.0354861584710903
"215",0.341589937855083,0.586682657338436,-0.0963338811344957,-0.485434210099458,-0.266486305792681,-0.357851537782477
"216",0.332191006569356,0.904087156713345,-0.0373947546614927,-0.00525507436552425,0.375726194140938,0.0664014861514623
"217",-0.040644697684353,-0.409380346763573,-0.33863360675542,-0.30552901694894,-0.32659490825895,-0.237743594671515
"218",-0.40345778268728,0.264711653394197,0.18420426103957,0.514867903570679,0.526671323128086,-0.174643546679141
"219",-0.552922500442843,-0.836747418580987,-1.19444324021748,-0.29238212027642,-0.374451712403251,-0.29200383388993
"220",0.403097942492641,0.373028133894873,0.214015357893994,-0.417885315062564,-0.747984028423623,-0.909096502303096
"221",-0.381164469105182,-0.35869610799772,0.410021664510089,0.663622845343529,0.663410108136342,0.432822007089257
"222",0.486586657509528,0.444634929881415,0.609341014837485,0.354983870869678,0.242238800277931,0.098445567755906
"223",-0.0205096135185505,-0.417529585408209,-0.594298159548497,1.06749828255316,0.750573123666007,-0.0314698675862705
"224",0.248505090905227,0.556860942339918,0.360898938907915,0.0469336585309396,0.262977832010462,0.496074900429994
"225",0.689664450422903,0.85415862610305,-0.0435151985514118,0.360789355263776,-0.505607690242921,-0.021903843891185
"226",0.535203989905078,0.774305234243748,0.312330466457174,0.417782409136931,-0.0265294111520134,0.0580926970764224
"227",-1.05102076188426,0.0950648243722503,-1.17788219687362,-0.210040763308467,-0.020614005143418,-0.210808825571245
"228",-0.762741938884645,0.532424644102771,-0.520994319315861,-0.271750540172225,-0.269932012743747,-0.494520528581707
"229",-0.443911776382109,-0.564918043141083,-0.68925804999954,-0.334442099539395,-0.411593826484893,0.0894182444814395
"230",-0.164699505428898,-0.10647236400551,1.04647754560587,0.345157336976869,0.481331404294039,0.208835840507731
"231",-0.0858162607988413,-0.0668914484507291,0.826471989372473,-0.307749280335586,0.17938035079629,0.318814345391906
"232",0.294124998224599,0.2767720970666,0.0382294804310223,0.768571186580898,0.472242281252829,-0.108689857727583
"233",-0.548322181411978,-0.461656877541972,-0.293233771498948,0.0725885216027878,-0.382302644557006,0.302374706229001
"234",-0.0249930741358926,-0.171731211862609,-0.101915977505853,-0.876962856984167,-0.511174848255663,-0.903525729042755
"235",-1.21012085602402,-1.05239760859161,-0.0106393355457757,0.41065100867002,0.426868951493271,0.807040907675066
"236",-0.313816551875866,-0.534187669337366,-0.41963160933407,0.342079457411464,0.0898258175221365,0.645926188647995
"237",0.441164176065261,-0.263906430073653,-0.380674575199602,0.517710988310387,0.537545101429572,0.276022619845691
"238",-0.396183210588271,-0.0643139351374706,-0.480625402793321,0.397730137807352,-0.0316217281005942,-0.437016388611699
"239",-0.861840279549045,-0.273821685616005,0.334214268046024,0.558212014813038,-0.0200163783157313,-0.422859121276033
"240",0.520027718210454,0.433487554535535,0.547194494742827,0.701304448262412,0.213482957189572,0.490244117080798
"241",0.20435881226309,0.414847075141742,-0.0521479605827435,-0.450008197593243,0.0272419756592812,-0.214540088220663
"242",0.419213440324471,-0.495146551554332,0.0135068597458134,-0.72277886218179,-0.312410319709952,-0.871487651691706
"243",-0.475983788590404,0.0986641080837224,0.101536688353348,-0.404725156539674,-0.255575475296597,-1.02898542313982
"244",0.381459360281922,-0.270323847143153,0.43268241128835,0.266265979366361,0.412191570218351,0.863077401430171
"245",-0.610738453839651,-1.03469181781781,-0.765163211611816,-0.0463473070917706,0.172752392942548,0.0915873683446569
"246",0.182528551598734,-0.209441981656312,-0.00208336466946009,-0.0705129751319133,-0.111849629736404,-0.283220875406324
"247",0.133386721481462,0.190868597050174,0.664737627430462,-1.0952217558891,-0.191474345184311,-0.645850122209932
"248",-0.474249338260417,-0.139641520180806,-0.662541778486093,0.575819137696212,0.580431109540894,0.182356396142169
"249",0.619782150994926,0.068433423933423,0.358452019020231,-0.693748535579821,-0.466928624604182,0.219090748747081
"250",0.27466873031533,-0.16375848761863,0.233895420458344,0.384356057925612,0.155469154982793,0.662028395007774
"251",-0.29190627991994,-0.21539357883427,0.435987131558879,-0.854680849010002,-0.778795127546197,-0.616499899285492
"252",0.341411564748448,-0.0884749375778673,0.368926834570236,0.068280783923045,0.111760213381814,-0.637427320492518
"253",0.111136889720438,-0.166681939457482,-0.162904245553135,0.354320790208132,-0.687594287615637,0.313022251338587
